original_summary,finetuned_summary,reference_summary,original_rouge1,original_rouge2,original_rougeL,original_rougeLsum,finetuned_rouge1,finetuned_rouge2,finetuned_rougeL,finetuned_rougeLsum
"Iran is a ""serious crisis"" that could lead to a nuclear war.","NEW: Iran's foreign minister says he's not prepared to negotiate on the air . NEW: Iran's nuclear program is a ""fear-mongering"" Iran is a key player in the fight against ISIS, he says . Iran is a key player in the fight against ISIS, he says .","Netanyahu says a deal would open the way for Iran's nuclear weapons .
Iranian foreign minister says speech had ""no effect on the negotiating table""",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
The co-founder of Ben Cohen says he's a pot fan and he's a pot fan.,The company hasn't given serious consideration to the possibility of marijuana-infused ice cream . The company hasn't given serious consideration to the possibility of pot . The company has been a major influence in the marijuana industry since it aired last month .,"Ben & Jerry's founders say they like the idea of weed-laced ice cream .
The company says it's not considering such a flavor, but ""perhaps it's high time""",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Xu Caihou, who was a former general of the People's Liberation Army, was a prominent figure in the Chinese government's anti-graft campaign.",Xu Caihou was expelled from the Chinese Communist Party in 2014 . He was also expelled from the Chinese Communist Party . He was also a top aide to Xi's former president .,"Xu, a former vice chairman of the Central Military Commission, dies of bladder cancer .
The official was the most senior military leader to face corruption charges in recent memory .
Statement: Xu took advantage of his position to promote others and take bribes .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Lebanese border.,U.S. diplomats have been killed in the line of duty in the last few decades . The U.S. ambassador to Sudan was shot and killed in a March 1973 ceremony . The U.S. ambassador to Lebanon was a U.S. ambassador to Lebanon .,"Several U.S. diplomats have died after being attacked .
They include then-Ambassadors Christopher Stevens, John Mein and Francis Meloy .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Putin's repression on the country's political system.,The most recent killings have been a slam on the streets of Moscow . The killings have been a slam on the streets of Moscow . The slam on the streets is a slam on the streets .,"A series of Kremlin critics have been murdered since Vladimir Putin came to power .
The killing of Boris Nemtsov has struck fear into the hearts of Putin's critics .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"The New York Times story about Hillary Clinton's use of a private email account at the State Department is a perfect example of ""gotcha"" journalism, where reporters will take any bait the Republicans give them without proper vetting.","The Times story suggests Hillary Clinton violated federal rules in relation to her email . The Times says she used a private email account to communicate while she was secretary of state . The Times says she was a ""scandalous"" tidbit .","David Brock: The story is another example of GOP efforts to create a phony controversy .
Hillary Clinton's email practices didn't break the law, he says .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Liverpool's goalkeeper.,Liverpool's Manchester United win a crucial victory at Swansea to set up a pivotal clash with Manchester United . The club have a sixth consecutive clean sheet away from home in the Champions League . The club have a sixth consecutive clean sheet away from home in the second round .,"Liverpool beats Swansea 1-0 in the English Premier League on Monday night .
A fortunate goal from Liverpool's Jordan Henderson settles matters in Wales .
Brendan Rogers' side moves within two points of Manchester United in fourth spot .
Liverpool extend good run to seven wins from its last eight EPL matches .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Cabela's parents were reportedly able to get her back to her home in Tampa, but the dog was unable to get her back to her home.","NEW: Cabela is in good spirits, vet says . The dog is in good spirits, vet says . The dog is in good spirits, vet says .","Police found the pup after neighbors heard gunshots .
Cabela is expected to be rehabilitated within a week .
Her treatment cost several thousand dollars .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Orlando City.,Orlando City is one of the newest franchises in Major League Soccer . The MLS is now approaching its 20th season but has been pejoratively regarded outside North America as a retirement home for former players . The MLS is now a retirement home for former players who have been a fan of the sport .,"Kaka gearing up to appear in the MLS for Orlando City .
Former AC Milan and Real Madrid star keen to resurrect international career .
89-times capped star says he wants to play in 2018 World Cup in Russia .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"British security services.""",Documents show British security services believed Emwazi was part of a radical West London recruitment network . Documents show Emwazi was a Muslim activist who was deported from Tanzania in August 2009 . Documents show he was allegedly trained by al Qaeda terrorists in Somalia in 2006 .,"The man now known as ""Jihadi John"" was on Britain's terror radar for several years .
Court documents claim he was a member of a terror recruitment network in London .
The papers spell out his connections to other known terrorists in Somalia .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"A suburban Atlanta police officer is dead after an apparent ambush. A second officer was shot in the hip, but suffered no injuries. Police say the officers were shot with an ""assault style rifle"" Menghesha was then shot by other officers.","NEW: Police say the radio saved the officer's life . NEW: The suspect was transported to the same hospital, but his injuries do not appear to be life threatening . NEW: The suspect was a 22-year veteran of the police force . The incident occurred when police were searching a neighborhood .","A second officer was shot in the hip, but suffered no injuries .
""The bullet went through -- the radio saved him,"" Fulton Police Chief Cassandra Jones says .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Boston Marathon bomber.""",NEW: The first day of the trial is the first of the trial of Dzhokhar Tsarnaev . The trial is the fifth of the trial of the bomber Dzhokhar Tsarnaev . The bomber was accused of detonating pressure cooker bombs with his brother . The bombings were a result of a series of attacks in the United States .,"""I remember screaming for someone to help us,"" one survivor recalls .
The first day of the Boston Marathon bombings trial focuses on the survivors .
Several survivors testify about the sights, smells and pain of that day .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Almost a third of the people in the United States are bundling up and looking up to the sky.,NEW: Almost a third of the people in the U.S. are under some sort of winter weather warning . NEW: About 92 million people are under some sort of winter weather warning . NEW: About 92 million people are under some sort of weather warning . NEW: About 92 million people are under some sort of weather warning .,"More than 5,000 flights with U.S. ties canceled or delayed .
People in Louisville and other cities in Kentucky will have plenty of snowman-building material .
Boston is close to a season snow record, but it's iffy this system will provide enough to top the mark .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"India's Daughter is a film that is based on nothing,"" Udwin said.",India's government says it will remove content that is illegal or violates community guidelines . The documentary featured an interview with one of the men convicted in an alleged gang rape case in New Delhi . The film was filmed in India and was released on YouTube .,"Documentary maker Leslee Udwin says she's shocked by Indian authorities' ban on showing her film .
She says the ban is a ""missed opportunity"" for India to show it cares about equality for women .
Udwin says the root of the problem of sexual violence in India and elsewhere is gender inequality .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Abu Mohammed al Jolani, and he was a Saudi operative in the group.","NEW: Al Shami was among those killed in two airstrikes, source says . NEW: The U.S.-led coalition is targeting al-Nusra militants in Syria . The attacks took place in the towns of Salqin and Hobait, source says . The U.S.-led coalition is targeting al-Nusra militants in Syria .","One of the 13 senior leaders killed was the al Qaeda affiliate's military commander, the source says .
The special operation was part of a wider effort by Syrian forces around Idlib province .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"NASCAR driver Kurt Busch, I am very disappointed that Kurt will not be prosecuted for the abusive acts he committed in September.""","NEW: ""I do not commit domestic abuse,"" says NASCAR's attorney . NEW: ""I'm very disappointed"" that Kurt Busch will not be charged with domestic violence . NEW: ""I'm very disappointed"" that he is not charged with domestic violence .","Delaware Department of Justice won't pursue charges against NASCAR driver Kurt Busch .
Busch has denied committing domestic abuse against ex-girlfriend Patricia Driscoll .
But Busch must stay away from Driscoll for one year, according to family court ruling .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"UK Independence Party, has been a key figure in the UK's political history.",The UK's electorate has changed since 2010 . The UK's Conservative Party has been governing in coalition with the UK's third party . The UK's Conservative Party has been a key figure in the election .,"Election TV debates only arrived in the UK in 2010 .
Broadcasters are keen to repeat the head-to-head format in the run-up to the 2015 poll .
But factional politics and arguments about who is invited may derail a TV debate .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Ferguson's police department.,"NEW: The report says the two officers are on administrative leave pending an investigation . The report includes 26 recommendations . The report is scathing in its criticism, and clear about what needs to happen .","So far, one person has been fired; two more are on administrative leave .
Controversial Police Chief Tom Jackson remains at the helm .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Michael Brown's parents, Michael Brown Sr. and Lesley McSpadden, were in attendance at the news conference but did not speak on advice of their attorneys.","NEW: The family of Michael Brown will file a civil wrongful death lawsuit in the case ""very shortly"" The teen's parents, Michael Brown Sr. and Lesley McSpadden, were in attendance at the news conference . The teen's parents were in attendance at the news conference but did not speak on advice of their attorneys . The teen's parents were in attendance at the news conference but did not speak on advice of their attorneys .","Attorney says jury in civil lawsuit will make decision based on lower burden of proof .
Word of the lawsuit comes a day after Justice Department declines to charge Darren Wilson .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Instagram has been a huge success, and it's been a huge success for the past few years.","Twitter users are clamoring for photos of a lion in a car . The octopus is a type of rodent, a type of rodent, and a type of rodent . The octopus is a type of rodent, and a type of rodent is a type of rodent .","A bald eagle has been braving snow to protect her nest .
Octopi have been acting up .
A lion scared a family at a safari park by opening their car door .
Quokkas are the cutest rodents ever, and they're all over Instagram .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
North Korea.,NEW: The pastor's family says he is being held in the reclusive Communist state . The pastor was a U.S. citizen and a Christian activist . He was a member of the Light Korean Presbyterian Church in North Korea .,"Hyeon Soo Lim, 60, speaks Korean fluently and has visited North Korea numerous times .
North Korea has detained Westerners on religious grounds.",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
A 17-year-old Virginia student is charged with helping recruit for the radical Islamist group. The 18-year-old was arrested in June and charged with helping recruit for ISIS.,"NEW: A federal judge says a 21-year-old California man is accused of trying to join ISIS . NEW: A federal judge says he is not a suspect in the case . NEW: A federal judge says the case is ""a very serious one"" The U.S. government has a long history of dealing with the terror group .","Growing numbers of Americans are attracted to ISIS .
More than 20,000 foreigners have gone to fight for ISIS, experts have told Congress .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
370,Aircraft flying more than 200 miles from land over oceans are not tracked by air traffic control radar screens . The blip isn't identified and the plane's altitude is unknown . The blip isn't identified and the plane's altitude is unknown .,"Modern tracking technology might have helped solve the mystery of Malaysia Airlines Flight 370 .
A year after MH370 vanished, airline tracking is still largely the same .
Most airliners use ground radar instead of satellites; tracking over oceans is spotty, at best .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"The team of U.S. and Honduran archaeologists, a LIDAR engineer, an ethnobotanist and documentary filmmakers entered the remote region.","The expedition found earthworks, including an earthen pyramid, a collection of stone sculptures . The group is a team of U.S. and Honduran archaeologists, a photographer and anthropologists . The group is a team of U.S. and Honduran archaeologists, a photographer and a documentary filmmaker .","National Geographic has announced the discovery of a lost city in the remote Honduran rainforest .
The magazine says scientists believe the city belonged to a mysterious ancient civilization .
A team documented the site after aerial light scanning showed man-made structures .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"""menagerie"" to the circus, was a huge success.","Ringling Brothers announces that it will end use of elephants by 2018 . The circus is a tented traveling show that aims to combat the animal rights movement . The circus is a shrewd marketer who added jugglers, acrobats and clowns to its show .","Elephants have been symbolic of the circus since the 19th century .
Ringling Brothers circus is ending use of elephants soon .
Historian wonders if more changes are to come .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Emma Watson is the only character in the film to be portrayed by the animated Disney character.,"""Beauty and the Beast"" will also star ""Downton Abbey's"" Dan Stevens as the Beast . The animated character will be played by Luke Evans, a musical theater veteran .","Dan Stevens of ""Downton Abbey"" is to play the Beast .
Luke Evans is cast as Gaston in the live-action film .
Emma Watson is playing Belle .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
North Korea has been criticized for.,"NEW: Kim Ki-Jong is a U.S. ambassador to South Korea . The U.S. ambassador to South Korea is in stable condition, police say . The U.S. ambassador to South Korea is in stable condition, police say . The U.S. ambassador to South Korea is in stable condition, police say .","Court: Authorities obtain an arrest warrant for the man suspected in the stabbing .
U.S. Ambassador Mark Lippert underwent surgery and is recovering .
North Korea calls the ambassador's stabbing a ""knife attack of justice""",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
ISIS is a deeply rooted group of people who have been convicted of sodomy.,ISIS is trying to spread terror among people who do not conform to traditional ideas about what women and men should look like . The Islamic State of Iraq and Syria is a sham on the Islamic State of Iraq and Syria . The U.S. government has a long-term plan to impose a ban on the executions .,"ISIS images claim to show gay men being thrown off buildings .
Jessica Stern: Antidote to their bleak worldview will be long-term and hard-won .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Transcript of today's show Transcript and a place for you to request to be mentioned on the CNN Student News Roll Call.,Find out how millennials are transforming the U.S. workforce . Consider the role of millennials in today's workforce . Use the Daily Discussion to help students understand today's featured news stories .,"This page includes the show Transcript .
Use the Transcript to help students with reading comprehension and vocabulary .
At the bottom of the page, comment for a chance to be mentioned on CNN Student News.  You must be a teacher or a student age 13 or older to request a mention on the CNN Student News Roll Call.",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"ASU's ancestry and we're not sure what the fossil is,"" he said.","The genus Homo is the oldest known fossil evidence of the Homo lineage . The skeleton of ""Lucy,"" the 3.2 million-year-old remains of the species Australopithecus afarensis, is found in the genus . The fossil is the oldest known fossil evidence of the Homo lineage .","The jawbone was found in Ethiopia's Afar region, not far from where ""Lucy"" was discovered .
It has been dated to 2.8 million years ago, which means it helps fill in a crucial gap in our knowledge .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Njaba is the capital of Borno state, where the militants are fighting against the Islamist militants.","NEW: The attackers are a member of the Islamist group . The attack is the second in a series of attacks in the country's capital . The attacks are a result of a lack of communication, a witness says .","Young victims in the village of Njaba, ages 13 to 19 were singled out for killing, witness says .
""They hurled petrol bombs into homes and opened fire on anyone trying to flee,"" witness says .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
ISIS slammed the Syrian government with a video of the two men being beheaded.,The Syrian government has a long history of slayings in the region . The Syrian government has a long history of slayings in the region . The Syrian government has a long history of slayings in the region .,"""LGBT people in Syria need help, and they need to be supported,"" says Nour, a Syrian gay rights activist now living in Turkey .
""We tried to reach out to some groups, international entities, and they said that LGBT people in Syria are not our priority,"" he says .
The International Gay and Lesbian Human Rights Commission is calling for action to protect LGBT Syrians and Iraqis from ISIS .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Morocco is one of the most popular film-making destinations in the region. The city of Astapor was a big part of the final episode of season three.,"Morocco's ""Gladiator"" is one of the most popular film-making destinations in the region . The city of Astapor is one of the most popular film-making destinations in the region . The city is one of the most popular film-making destinations in the region .","The town of Ouarzazate is often called Morocco's Hollywood .
Ridley Scott's film ""Gladiator"" and parts of ""Game of Thrones"" have been filmed in the area .
The industry is making a comeback after being hit hard by the global financial crisis .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"The site of Nimrud is in northern Iraq. The site is in the Assyrian kingdom, which flourished between 900 B.C. and 612 B.C. The site is south of Mosul in northern Iraq.","The site of the ancient Assyrian city of Nimrud is under threat from ISIS . The site is the site of the ancient city of Nimrud, the nation's Ministry of Tourism and Antiquities says . The razing comes a week after a video showed ISIS using sledgehammers to obliterate stone sculptures .","Nimrud was city in Assyrian kingdom, which flourished between 900 B.C. and 612 B.C.
ISIS has destroyed other ancient sites in Iraq, home of some of earliest civilizations .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Boston bomber, but prosecutors say they have not been named.","NEW: The FBI says it is not clear if more people are involved in the bombs . NEW: The FBI says it is not clear if more people are involved in the bombs . The bombs were designed to detonate the bombs, but they were designed to be used in the same way . The bombs were designed to be used in the bombings of the United States and Afghanistan .","Investigators have always wondered if more people were involved in the bombings than just the brothers .
Former Navy investigator: I think ""they had somebody who was more of a skilled bomb maker .. assist them""
There was no evidence the brothers ever tested their bombs before using them, CNN analyst says .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Oren Miller, who created a Facebook group for dad bloggers in 2012.","Oren Miller, 42, was diagnosed with lung cancer in 2014 . He was a dad blogger who created a Facebook group for dad bloggers . He says he was inspired by the idea of a ""strange"" dad .","Two years ago, a dad blogger called attention to the ""Amazon Mom"" program .
After his death, dads are urging the retail giant to change the name to ""Amazon Family""
The petition drive has gotten more than 4,800 signatures .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Indonesian police force, were taken from Kerobokan prison in Bali to Nusakambangan island in Central Java.","Australian Foreign Minister says the photos were taken without consent of the officer involved . The two were sentenced to death in Indonesia during their transfer to a island in Central Java . The two were convicted of rape and rape in the Indonesian capital, Bali . The two were convicted of raping and raping a man in Bali .","Australia's Foreign Ministry lodges a complaint over the treatment of the two convicted men during a prisoner transfer .
A police commissioner appears in photos with the men, taken during a flight from Jakarta to Central Java .
Australia had offered to swap prisoners for Bali 9 death row duo, but Indonesia says there is no laws that allow for prisoner exchange .
Australia PM: We hate drug crime, but we hate capital punishment, too .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Danbury is a city that has a lot of snow.,"""Glee"" or ""Grease"" is a joke that's a joke that's a joke that's a joke that's a joke,"" mayor says . Mayor says he wants to help young people engage with public servants . ""We go back and forth,"" he says, but he's not a fan of Twitter .","Mayor of Danbury, Connecticut, teases students on Twitter about school closings .
Mark Boughton tweets jokes, keeps kids guessing about snow days .
Mayor: ""It is sort of a tradition around here""",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Adam Dandach, 21, was arrested July 3 and initially charged in a complaint of making false statements on a passport application. He pleaded not guilty, authorities said. Dandach was initially indicted in July on charges of making the false statements, and he pleaded not guilty.","Adam Dandach, 21, of Orange, California, was arrested July 3 . He was initially charged in July on false statements . He was also accused of trying to provide material support to a terror group .","Adam Dandach, 21, of Orange, California, was arrested July 3 .
He was initially indicted on charges of making false statements on a passport application .
The new superseding indictment accuses Dandach of attempting to assist the terror group ISIS .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Kentucky on Wednesday night.,"NEW: ""We have finally cleared some emergency lanes on the sides of the roads,"" Gov. Steve Beshear says . NEW: ""It's backed up so much,"" he says . NEW: ""It's backed up so much,"" he says . NEW: ""It's backed up so much,"" he says .","Some motorists still stuck on interstate .
Kentucky governor says state officials did everything they could in advance .
Motorists also had been stranded on Interstate 24 near Paducah, Kentucky .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"LeBron James's ""Lean In"" campaign, which is a public service campaign, which is aimed at bringing men to the center of the conversation.","""Lean In"" author says men should be part of discussion, not just CEOs, she says . Sheryl Sandberg: ""I'm in for equality and here's why"" Sheryl Sandberg: ""I'm in for equality"" and ""I'm in for the center of that conversation""","Sandberg's ""lean in"" movement is partnering with the NBA and WNBA .
In a PSA, LeBron James encourages men to lean in for women .
Studies show girls whose fathers do chores consider a wider array of professions .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"China's military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the military, and the","China's defense budget is still dwarfed by what U.S. spends on its military . China's military budget is still dwarfed by what U.S. spends on its military . China's military budget is still a ""strangely opaque"" China's military budget is a ""strangely opaque""","China says its military spending will increase by 10.1% in 2015 .
China prioritizing military spending even as economic growth slows .
Spending likely to focus on China's naval force .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Dustin O'Bryant said he was ""extremely, extremely surprised"" to learn of the arrest.","Teen is accused of helping a slightly older adult travel to Syria . He was told not to bring religion into his writing, a federal law enforcement official says . The teen is accused of helping a slightly older adult travel to Syria .","Website boss tells CNN that teen didn't seem radical to him .
The teen, who lives in a Virginia suburb of Washington, is accused of helping a slightly older adult travel to Syria .
Teen, whose name was not disclosed, was taken into custody last week, officials say .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Andrew Marcum, 21, posted a photo of a jail cell in the area of Lemon Township, Ohio, on Facebook.",NEW: Police say they're not trying to get the suspect to get arrested . NEW: Police say they're trying to get the suspect to get arrested . NEW: Police say they're trying to get the suspect to get arrested . NEW: Police say they're trying to get the suspect to get arrested .,"Andrew Marcum, 21, responded to a warrant on him posted on Facebook .
""I ain't tripping half of them don't even know me,"" the purported message says .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Jeb is a candidate for the 2016 presidential nomination, he's a candidate for the 2016 presidential nomination.","Jeb Bush is a former governor and a former governor . He says he's a ""strange chill"" about his family's past . He says he's a ""strange chill"" about his family .","Crystal Wright: Jeb Bush emerging as GOP's 2016 frontrunner .
Previous Bush playbooks won't work this time, she says .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Shane Warne was a bogan.,"Australian cricket great Shane Warne has been criticized for promoting an unhealthy drinking culture . He quizzed players about their drinking plans . Warne says he was a ""bogan"" for his role in the World Cup final .","Australian cricket legend Shane Warne is criticized for post-match interview questions .
He seemed preoccupied with how Australian team were planning to celebrate World Cup win .
Critics said the comments promoted an unhealthy drinking culture to sports fans .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Daniel von Bargen, who played George Costanza's imbecilic boss Mr. Kruger during last season of ""Seinfeld,"" died Sunday. He was 64. Von Bargen, who also stood out as Commandant Edwin Spangler on the ABC sitcom ""Malcolm in the Middle,"" died Sunday.","Von Bargen was a member of the Air Force on NBC's ""The West Wing"" He was a member of the Air Force on NBC's ""The West Wing"" and in the 1996 film ""Broken Arrow"" He was also a member of the Air Force on NBC's ""The Postman""","Character actor Daniel von Bargen has died at the age of 64 .
He played George's boss Mr. Kruger on ""Seinfeld""
He was Commandant Edwin Spangler on ""Malcolm in the Middle""",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Obamacare is a salid, but it's not a salid.","Obamacare is a salid, but it's not a salid, says one senator . The GOP is a salid, but it's a salid, says one senator . The GOP is a salid, but it's a salid, says one senator .","Ford Vox: Democrats made errors in rush for Obamacare, but provided wide public access .
Vox: Republicans are pushing a case that would upend Obamacare, but their alternative would be a disaster .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
a vaccine will be tested in a subsequent study.,"WHO will launch a vaccine trial in Basse Guinee, a region that has had the highest number of Ebola cases in Guinea . The trial will be administered in a region that has had the highest number of cases in Guinea . The disease is a disease that has been a factor in many cases in Guinea .","WHO leader: This vaccine could be ""the first preventive tool against Ebola in history""
This trial campaign will be conducted in a hard-hit region of the West African nation of Guinea .
Authorities have had success in curbing Ebola, but dozens of new cases still arise each week .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New","Twain will tour the U.S. and Canada on Friday, March 13 . The tour will be the first in over a decade, with singer/actor Wes Mack opening from June 5-June 28 . Tickets go on sale for most North America dates on Friday, March 13 at 10 a.m. local time via www.axs.com .","Twain is heading out on a 48-city tour .
Tickets go on sale March 13 .
It will be her farewell tour .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Saudi Arabia pipeline, which is a major source of oil.","The Saudis launched Operation ""Decisive Storm"" last Wednesday . The Houthis are trying to bomb the Houthis to the negotiating table . The Houthis are on the verge of overrunning Aden, a strategic port that overlooks straits .","Saudi Arabia-led coalition launched airstrikes in Yemen last Wednesday .
Saudi intervention raises prospect of regional war between Iran and Arab states .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Alabama is a great place to live,"" he said.","John Lewis, 25, was arrested in Alabama on March 9 . He was a Freedom Rider in the South, a Freedom Rider in the South . He was a member of the Senate Committee on Civil Rights . He was a member of the Senate Committee on Civil Rights .","Ceremonies attended by President Obama to mark march's 50th anniversary over bridge .
Douglas Brinkley: Site where voting rights battle was fought should be named for John Lewis .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Katharine Zaleski's work ethic,"" she said.","Katharine Zaleski apologizes for her actions in her 20s . She says she's been hailed as a mom and a mom . She says she's a ""strange, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy","Katharine Zaleski said she judged working moms before she became one .
Her online essay has sparked widespread discussion on social media .
Zaleski co-founded Power to Fly, which matches stay-at-home moms with technical jobs .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
